央视频道,#genre#
CCTV16,http://222.128.86.76:8133/udp/239.3.1.183:8001,0.76
CCTV16,http://222.128.86.76:8133/udp/239.3.1.184:8001,0.76
CCTV16,http://114.254.93.146:2222/udp/239.3.1.183:8001,0.75
CCTV16,http://114.254.93.146:2222/udp/239.3.1.184:8001,0.75
CCTV16,http://114.243.98.12:8888/udp/239.3.1.183:8001,0.7
CCTV16,http://114.243.98.12:8888/udp/239.3.1.184:8001,0.7
CCTV16,http://123.113.237.160:8888/udp/239.3.1.183:8001,0.69
CCTV16,http://123.113.237.160:8888/udp/239.3.1.184:8001,0.69
CCTV16,http://222.129.139.91:8888/udp/239.3.1.183:8001,0.65
CCTV16,http://222.129.139.91:8888/udp/239.3.1.184:8001,0.65
CCTV16,http://114.243.102.173:8888/udp/239.3.1.183:8001,0.63
CCTV16,http://114.243.102.173:8888/udp/239.3.1.184:8001,0.63
CCTV16,http://114.254.91.251:2222/udp/239.3.1.183:8001,0.61
CCTV16,http://114.254.91.251:2222/udp/239.3.1.184:8001,0.61
CCTV16,http://221.221.167.14:8888/udp/239.3.1.183:8001,0.57
CCTV16,http://221.221.167.14:8888/udp/239.3.1.184:8001,0.57
CCTV16,http://114.254.91.244:2222/udp/239.3.1.183:8001,0.56
CCTV16,http://114.254.91.244:2222/udp/239.3.1.184:8001,0.56
CCTV16,http://175.173.198.22:9001/udp/232.0.0.182:1234,0.55
CCTV16,http://114.254.87.41:2222/udp/239.3.1.183:8001,0.37
CCTV16,http://114.254.87.41:2222/udp/239.3.1.184:8001,0.37
CCTV16,http://114.254.87.170:2222/udp/239.3.1.183:8001,0.35
CCTV16,http://114.254.87.170:2222/udp/239.3.1.184:8001,0.35
CCTV16,http://114.254.82.176:2222/udp/239.3.1.183:8001,0.25
CCTV16,http://114.254.82.176:2222/udp/239.3.1.184:8001,0.25
CCTV17,http://175.173.198.22:9020/udp/232.0.0.230:1234,1.35
CCTV17,http://60.2.190.206:4000/udp/239.253.93.150:6318,1.02
CCTV17,http://60.10.106.114:555/udp/239.253.93.150:6318,1.02
CCTV17,http://101.20.43.127:555/udp/239.253.93.150:6318,1.02
CCTV17,http://175.146.122.104:8888/udp/232.0.0.230:1234,1.02
CCTV17,http://111.196.135.75:8686/udp/239.3.1.151:8144,1.02
CCTV17,http://114.252.238.87:8000/udp/239.3.1.151:8144,1.02
CCTV17,http://221.222.162.206:8888/udp/239.3.1.151:8144,1.01
CCTV17,http://111.199.234.10:18888/udp/239.3.1.151:8144,0.97
CCTV17,http://114.254.85.102:8888/udp/239.3.1.151:8144,0.96
CCTV17,http://114.243.102.150:8888/udp/239.3.1.151:8144,0.95
CCTV17,http://123.113.249.203:8888/udp/239.3.1.151:8144,0.94
CCTV17,http://123.118.159.0:8686/udp/239.3.1.151:8144,0.94
CCTV17,http://111.196.12.108:7088/udp/239.3.1.151:8144,0.92
CCTV17,http://123.113.187.204:8000/udp/239.3.1.151:8144,0.92
CCTV17,http://111.196.129.152:20000/udp/239.3.1.151:8144,0.91
CCTV17,http://123.113.189.90:8001/udp/239.3.1.151:8144,0.9
CCTV17,http://114.244.237.230:7088/udp/239.3.1.151:8144,0.9
CCTV17,http://175.173.198.22:9010/udp/232.0.0.230:1234,0.86
CCTV17,http://221.221.162.225:8888/udp/239.3.1.151:8144,0.86
CCTV17,http://222.129.139.229:8888/udp/239.3.1.151:8144,0.86
CCTV17,http://114.252.235.176:8000/udp/239.3.1.151:8144,0.84
CCTV17,http://114.244.233.134:7088/udp/239.3.1.151:8144,0.8
CCTV17,http://175.173.198.22:9009/udp/232.0.0.230:1234,0.76
CCTV17,http://222.128.86.76:8133/udp/239.3.1.151:8144,0.76
CCTV17,http://114.254.93.146:2222/udp/239.3.1.151:8144,0.75
CCTV17,http://114.243.98.12:8888/udp/239.3.1.151:8144,0.7
CCTV17,http://123.113.237.160:8888/udp/239.3.1.151:8144,0.69
CCTV17,http://222.129.139.91:8888/udp/239.3.1.151:8144,0.65
CCTV17,http://114.243.102.173:8888/udp/239.3.1.151:8144,0.63
CCTV17,http://60.7.56.22:4000/udp/239.253.93.150:6318,0.62
CCTV17,http://114.254.91.251:2222/udp/239.3.1.151:8144,0.61
CCTV17,http://120.6.209.42:8866/udp/239.253.93.150:6318,0.57
CCTV17,http://221.221.167.14:8888/udp/239.3.1.151:8144,0.57
CCTV17,http://114.254.91.244:2222/udp/239.3.1.151:8144,0.56
CCTV17,http://60.7.56.33:4000/udp/239.253.93.150:6318,0.55
CCTV17,http://175.173.198.22:9001/udp/232.0.0.230:1234,0.55
CCTV17,http://114.254.87.41:2222/udp/239.3.1.151:8144,0.37
CCTV17,http://114.254.87.170:2222/udp/239.3.1.151:8144,0.35
CCTV17,http://114.254.82.176:2222/udp/239.3.1.151:8144,0.25
CCTV世界地理,http://175.173.198.22:9020/udp/232.0.0.63:1234,1.35
CCTV世界地理,http://60.2.190.206:4000/udp/239.253.92.131:6113,1.02
CCTV世界地理,http://60.10.106.114:555/udp/239.253.92.131:6113,1.02
CCTV世界地理,http://101.20.43.127:555/udp/239.253.92.131:6113,1.02
CCTV世界地理,http://175.146.122.104:8888/udp/232.0.0.63:1234,1.02
CCTV世界地理,http://175.173.198.22:9010/udp/232.0.0.63:1234,0.86
CCTV世界地理,http://175.173.198.22:9009/udp/232.0.0.63:1234,0.76
CCTV世界地理,http://60.7.56.22:4000/udp/239.253.92.131:6113,0.62
CCTV世界地理,http://120.6.209.42:8866/udp/239.253.92.131:6113,0.57
CCTV世界地理,http://60.7.56.33:4000/udp/239.253.92.131:6113,0.55
CCTV世界地理,http://175.173.198.22:9001/udp/232.0.0.63:1234,0.55
CCTV兵器科技,http://175.173.198.22:9020/udp/232.0.0.58:1234,1.35
CCTV兵器科技,http://60.2.190.206:4000/udp/239.253.93.47:6435,1.02
CCTV兵器科技,http://60.10.106.114:555/udp/239.253.93.47:6435,1.02
CCTV兵器科技,http://101.20.43.127:555/udp/239.253.93.47:6435,1.02
CCTV兵器科技,http://175.146.122.104:8888/udp/232.0.0.58:1234,1.02
CCTV兵器科技,http://175.173.198.22:9010/udp/232.0.0.58:1234,0.86
CCTV兵器科技,http://175.173.198.22:9009/udp/232.0.0.58:1234,0.76
CCTV兵器科技,http://60.7.56.22:4000/udp/239.253.93.47:6435,0.62
CCTV兵器科技,http://120.6.209.42:8866/udp/239.253.93.47:6435,0.57
CCTV兵器科技,http://60.7.56.33:4000/udp/239.253.93.47:6435,0.55
CCTV兵器科技,http://175.173.198.22:9001/udp/232.0.0.58:1234,0.55
CCTV怀旧剧场,http://175.173.198.22:9020/udp/232.0.0.38:1234,1.35
CCTV怀旧剧场,http://60.2.190.206:4000/udp/239.253.93.252:6430,1.02
CCTV怀旧剧场,http://60.10.106.114:555/udp/239.253.93.252:6430,1.02
CCTV怀旧剧场,http://101.20.43.127:555/udp/239.253.93.252:6430,1.02
CCTV怀旧剧场,http://175.146.122.104:8888/udp/232.0.0.38:1234,1.02
CCTV怀旧剧场,http://175.173.198.22:9010/udp/232.0.0.38:1234,0.86
CCTV怀旧剧场,http://175.173.198.22:9009/udp/232.0.0.38:1234,0.76
CCTV怀旧剧场,http://60.7.56.22:4000/udp/239.253.93.252:6430,0.62
CCTV怀旧剧场,http://120.6.209.42:8866/udp/239.253.93.252:6430,0.57
CCTV怀旧剧场,http://60.7.56.33:4000/udp/239.253.93.252:6430,0.55
CCTV怀旧剧场,http://175.173.198.22:9001/udp/232.0.0.38:1234,0.55
CCTV第一剧场,http://175.173.198.22:9020/udp/232.0.0.29:1234,1.35
CCTV第一剧场,http://60.2.190.206:4000/udp/239.253.93.138:6428,1.02
CCTV第一剧场,http://60.10.106.114:555/udp/239.253.93.138:6428,1.02
CCTV第一剧场,http://101.20.43.127:555/udp/239.253.93.138:6428,1.02
CCTV第一剧场,http://175.146.122.104:8888/udp/232.0.0.29:1234,1.02
CCTV第一剧场,http://175.173.198.22:9010/udp/232.0.0.29:1234,0.86
CCTV第一剧场,http://175.173.198.22:9009/udp/232.0.0.29:1234,0.76
CCTV第一剧场,http://60.7.56.22:4000/udp/239.253.93.138:6428,0.62
CCTV第一剧场,http://120.6.209.42:8866/udp/239.253.93.138:6428,0.57
CCTV第一剧场,http://60.7.56.33:4000/udp/239.253.93.138:6428,0.55
CCTV第一剧场,http://175.173.198.22:9001/udp/232.0.0.29:1234,0.55
CCTV风云剧场,http://175.173.198.22:9020/udp/232.0.0.45:1234,1.35
CCTV风云剧场,http://60.2.190.206:4000/udp/239.253.93.251:6429,1.02
CCTV风云剧场,http://60.10.106.114:555/udp/239.253.93.251:6429,1.02
CCTV风云剧场,http://101.20.43.127:555/udp/239.253.93.251:6429,1.02
CCTV风云剧场,http://175.146.122.104:8888/udp/232.0.0.45:1234,1.02
CCTV风云剧场,http://175.173.198.22:9010/udp/232.0.0.45:1234,0.86
CCTV风云剧场,http://175.173.198.22:9009/udp/232.0.0.45:1234,0.76
CCTV风云剧场,http://60.7.56.22:4000/udp/239.253.93.251:6429,0.62
CCTV风云剧场,http://120.6.209.42:8866/udp/239.253.93.251:6429,0.57
CCTV风云剧场,http://60.7.56.33:4000/udp/239.253.93.251:6429,0.55
CCTV风云剧场,http://175.173.198.22:9001/udp/232.0.0.45:1234,0.55

卫视频道,#genre#
三沙卫视,http://111.196.135.75:8686/udp/239.3.1.155:4120,1.02
三沙卫视,http://114.252.238.87:8000/udp/239.3.1.155:4120,1.02
三沙卫视,http://221.222.162.206:8888/udp/239.3.1.155:4120,1.01
三沙卫视,http://111.199.234.10:18888/udp/239.3.1.155:4120,0.97
三沙卫视,http://114.254.85.102:8888/udp/239.3.1.155:4120,0.96
三沙卫视,http://114.243.102.150:8888/udp/239.3.1.155:4120,0.95
三沙卫视,http://123.113.249.203:8888/udp/239.3.1.155:4120,0.94
三沙卫视,http://123.118.159.0:8686/udp/239.3.1.155:4120,0.94
三沙卫视,http://111.196.12.108:7088/udp/239.3.1.155:4120,0.92
三沙卫视,http://123.113.187.204:8000/udp/239.3.1.155:4120,0.92
三沙卫视,http://111.196.129.152:20000/udp/239.3.1.155:4120,0.91
三沙卫视,http://123.113.189.90:8001/udp/239.3.1.155:4120,0.9
三沙卫视,http://114.244.237.230:7088/udp/239.3.1.155:4120,0.9
三沙卫视,http://221.221.162.225:8888/udp/239.3.1.155:4120,0.86
三沙卫视,http://222.129.139.229:8888/udp/239.3.1.155:4120,0.86
三沙卫视,http://114.252.235.176:8000/udp/239.3.1.155:4120,0.84
三沙卫视,http://114.244.233.134:7088/udp/239.3.1.155:4120,0.8
三沙卫视,http://222.128.86.76:8133/udp/239.3.1.155:4120,0.76
三沙卫视,http://114.254.93.146:2222/udp/239.3.1.155:4120,0.75
三沙卫视,http://114.243.98.12:8888/udp/239.3.1.155:4120,0.7
三沙卫视,http://123.113.237.160:8888/udp/239.3.1.155:4120,0.69
三沙卫视,http://222.129.139.91:8888/udp/239.3.1.155:4120,0.65
三沙卫视,http://114.243.102.173:8888/udp/239.3.1.155:4120,0.63
三沙卫视,http://114.254.91.251:2222/udp/239.3.1.155:4120,0.61
三沙卫视,http://221.221.167.14:8888/udp/239.3.1.155:4120,0.57
三沙卫视,http://114.254.91.244:2222/udp/239.3.1.155:4120,0.56
三沙卫视,http://114.254.87.41:2222/udp/239.3.1.155:4120,0.37
三沙卫视,http://114.254.87.170:2222/udp/239.3.1.155:4120,0.35
三沙卫视,http://114.254.82.176:2222/udp/239.3.1.155:4120,0.25
东南卫视,http://175.173.198.22:9020/udp/232.0.0.74:1234,1.35
东南卫视,http://60.2.190.206:4000/udp/239.253.92.201:6146,1.02
东南卫视,http://60.10.106.114:555/udp/239.253.92.201:6146,1.02
东南卫视,http://101.20.43.127:555/udp/239.253.92.201:6146,1.02
东南卫视,http://175.146.122.104:8888/udp/232.0.0.74:1234,1.02
东南卫视,http://111.196.135.75:8686/udp/239.3.1.156:8148,1.02
东南卫视,http://114.252.238.87:8000/udp/239.3.1.156:8148,1.02
东南卫视,http://221.222.162.206:8888/udp/239.3.1.156:8148,1.01
东南卫视,http://111.199.234.10:18888/udp/239.3.1.156:8148,0.97
东南卫视,http://114.254.85.102:8888/udp/239.3.1.156:8148,0.96
东南卫视,http://114.243.102.150:8888/udp/239.3.1.156:8148,0.95
东南卫视,http://123.113.249.203:8888/udp/239.3.1.156:8148,0.94
东南卫视,http://123.118.159.0:8686/udp/239.3.1.156:8148,0.94
东南卫视,http://111.196.12.108:7088/udp/239.3.1.156:8148,0.92
东南卫视,http://123.113.187.204:8000/udp/239.3.1.156:8148,0.92
东南卫视,http://111.196.129.152:20000/udp/239.3.1.156:8148,0.91
东南卫视,http://123.113.189.90:8001/udp/239.3.1.156:8148,0.9
东南卫视,http://114.244.237.230:7088/udp/239.3.1.156:8148,0.9
东南卫视,http://175.173.198.22:9010/udp/232.0.0.74:1234,0.86
东南卫视,http://221.221.162.225:8888/udp/239.3.1.156:8148,0.86
东南卫视,http://222.129.139.229:8888/udp/239.3.1.156:8148,0.86
东南卫视,http://114.252.235.176:8000/udp/239.3.1.156:8148,0.84
东南卫视,http://114.244.233.134:7088/udp/239.3.1.156:8148,0.8
东南卫视,http://175.173.198.22:9009/udp/232.0.0.74:1234,0.76
东南卫视,http://222.128.86.76:8133/udp/239.3.1.156:8148,0.76
东南卫视,http://114.254.93.146:2222/udp/239.3.1.156:8148,0.75
东南卫视,http://114.243.98.12:8888/udp/239.3.1.156:8148,0.7
东南卫视,http://123.113.237.160:8888/udp/239.3.1.156:8148,0.69
东南卫视,http://222.129.139.91:8888/udp/239.3.1.156:8148,0.65
东南卫视,http://114.243.102.173:8888/udp/239.3.1.156:8148,0.63
东南卫视,http://60.7.56.22:4000/udp/239.253.92.201:6146,0.62
东南卫视,http://114.254.91.251:2222/udp/239.3.1.156:8148,0.61
东南卫视,http://120.6.209.42:8866/udp/239.253.92.201:6146,0.57
东南卫视,http://221.221.167.14:8888/udp/239.3.1.156:8148,0.57
东南卫视,http://114.254.91.244:2222/udp/239.3.1.156:8148,0.56
东南卫视,http://60.7.56.33:4000/udp/239.253.92.201:6146,0.55
东南卫视,http://175.173.198.22:9001/udp/232.0.0.74:1234,0.55
东南卫视,http://114.254.87.41:2222/udp/239.3.1.156:8148,0.37
东南卫视,http://114.254.87.170:2222/udp/239.3.1.156:8148,0.35
东南卫视,http://114.254.82.176:2222/udp/239.3.1.156:8148,0.25
东方卫视,http://175.173.198.22:9020/udp/232.0.0.122:1234,1.35
东方卫视,http://60.2.190.206:4000/udp/239.253.92.89:8019,1.02
东方卫视,http://60.10.106.114:555/udp/239.253.92.89:8019,1.02
东方卫视,http://101.20.43.127:555/udp/239.253.92.89:8019,1.02
东方卫视,http://175.146.122.104:8888/udp/232.0.0.122:1234,1.02
东方卫视,http://111.196.135.75:8686/udp/239.3.1.136:8032,1.02
东方卫视,http://114.252.238.87:8000/udp/239.3.1.136:8032,1.02
东方卫视,http://221.222.162.206:8888/udp/239.3.1.136:8032,1.01
东方卫视,http://111.199.234.10:18888/udp/239.3.1.136:8032,0.97
东方卫视,http://114.254.85.102:8888/udp/239.3.1.136:8032,0.96
东方卫视,http://114.243.102.150:8888/udp/239.3.1.136:8032,0.95
东方卫视,http://123.113.249.203:8888/udp/239.3.1.136:8032,0.94
东方卫视,http://123.118.159.0:8686/udp/239.3.1.136:8032,0.94
东方卫视,http://111.196.12.108:7088/udp/239.3.1.136:8032,0.92
东方卫视,http://123.113.187.204:8000/udp/239.3.1.136:8032,0.92
东方卫视,http://111.196.129.152:20000/udp/239.3.1.136:8032,0.91
东方卫视,http://123.113.189.90:8001/udp/239.3.1.136:8032,0.9
东方卫视,http://114.244.237.230:7088/udp/239.3.1.136:8032,0.9
东方卫视,http://175.173.198.22:9010/udp/232.0.0.122:1234,0.86
东方卫视,http://221.221.162.225:8888/udp/239.3.1.136:8032,0.86
东方卫视,http://222.129.139.229:8888/udp/239.3.1.136:8032,0.86
东方卫视,http://114.252.235.176:8000/udp/239.3.1.136:8032,0.84
东方卫视,http://114.244.233.134:7088/udp/239.3.1.136:8032,0.8
东方卫视,http://175.173.198.22:9009/udp/232.0.0.122:1234,0.76
东方卫视,http://222.128.86.76:8133/udp/239.3.1.136:8032,0.76
东方卫视,http://114.254.93.146:2222/udp/239.3.1.136:8032,0.75
东方卫视,http://114.243.98.12:8888/udp/239.3.1.136:8032,0.7
东方卫视,http://123.113.237.160:8888/udp/239.3.1.136:8032,0.69
东方卫视,http://222.129.139.91:8888/udp/239.3.1.136:8032,0.65
东方卫视,http://114.243.102.173:8888/udp/239.3.1.136:8032,0.63
东方卫视,http://60.7.56.22:4000/udp/239.253.92.89:8019,0.62
东方卫视,http://114.254.91.251:2222/udp/239.3.1.136:8032,0.61
东方卫视,http://120.6.209.42:8866/udp/239.253.92.89:8019,0.57
东方卫视,http://221.221.167.14:8888/udp/239.3.1.136:8032,0.57
东方卫视,http://114.254.91.244:2222/udp/239.3.1.136:8032,0.56
东方卫视,http://60.7.56.33:4000/udp/239.253.92.89:8019,0.55
东方卫视,http://175.173.198.22:9001/udp/232.0.0.122:1234,0.55
东方卫视,http://114.254.87.41:2222/udp/239.3.1.136:8032,0.37
东方卫视,http://114.254.87.170:2222/udp/239.3.1.136:8032,0.35
东方卫视,http://114.254.82.176:2222/udp/239.3.1.136:8032,0.25
云南卫视,http://175.173.198.22:9020/udp/232.0.0.40:1234,1.35
云南卫视,http://175.146.122.104:8888/udp/232.0.0.40:1234,1.02
云南卫视,http://111.196.135.75:8686/udp/239.3.1.26:8108,1.02
云南卫视,http://114.252.238.87:8000/udp/239.3.1.26:8108,1.02
云南卫视,http://221.222.162.206:8888/udp/239.3.1.26:8108,1.01
云南卫视,http://111.199.234.10:18888/udp/239.3.1.26:8108,0.97
云南卫视,http://114.254.85.102:8888/udp/239.3.1.26:8108,0.96
云南卫视,http://114.243.102.150:8888/udp/239.3.1.26:8108,0.95
云南卫视,http://123.113.249.203:8888/udp/239.3.1.26:8108,0.94
云南卫视,http://123.118.159.0:8686/udp/239.3.1.26:8108,0.94
云南卫视,http://111.196.12.108:7088/udp/239.3.1.26:8108,0.92
云南卫视,http://123.113.187.204:8000/udp/239.3.1.26:8108,0.92
云南卫视,http://111.196.129.152:20000/udp/239.3.1.26:8108,0.91
云南卫视,http://123.113.189.90:8001/udp/239.3.1.26:8108,0.9
云南卫视,http://114.244.237.230:7088/udp/239.3.1.26:8108,0.9
云南卫视,http://175.173.198.22:9010/udp/232.0.0.40:1234,0.86
云南卫视,http://221.221.162.225:8888/udp/239.3.1.26:8108,0.86
云南卫视,http://222.129.139.229:8888/udp/239.3.1.26:8108,0.86
云南卫视,http://114.252.235.176:8000/udp/239.3.1.26:8108,0.84
云南卫视,http://114.244.233.134:7088/udp/239.3.1.26:8108,0.8
云南卫视,http://175.173.198.22:9009/udp/232.0.0.40:1234,0.76
云南卫视,http://222.128.86.76:8133/udp/239.3.1.26:8108,0.76
云南卫视,http://114.254.93.146:2222/udp/239.3.1.26:8108,0.75
云南卫视,http://114.243.98.12:8888/udp/239.3.1.26:8108,0.7
云南卫视,http://123.113.237.160:8888/udp/239.3.1.26:8108,0.69
云南卫视,http://222.129.139.91:8888/udp/239.3.1.26:8108,0.65
云南卫视,http://114.243.102.173:8888/udp/239.3.1.26:8108,0.63
云南卫视,http://114.254.91.251:2222/udp/239.3.1.26:8108,0.61
云南卫视,http://221.221.167.14:8888/udp/239.3.1.26:8108,0.57
云南卫视,http://114.254.91.244:2222/udp/239.3.1.26:8108,0.56
云南卫视,http://175.173.198.22:9001/udp/232.0.0.40:1234,0.55
云南卫视,http://114.254.87.41:2222/udp/239.3.1.26:8108,0.37
云南卫视,http://114.254.87.170:2222/udp/239.3.1.26:8108,0.35
云南卫视,http://114.254.82.176:2222/udp/239.3.1.26:8108,0.25
兵团卫视,http://175.173.198.22:9020/udp/232.0.0.18:1234,1.35
兵团卫视,http://175.173.198.22:9020/udp/232.0.0.67:1234,1.35
兵团卫视,http://60.2.190.206:4000/udp/239.253.93.176:6344,1.02
兵团卫视,http://60.10.106.114:555/udp/239.253.93.176:6344,1.02
兵团卫视,http://101.20.43.127:555/udp/239.253.93.176:6344,1.02
兵团卫视,http://175.146.122.104:8888/udp/232.0.0.18:1234,1.02
兵团卫视,http://175.146.122.104:8888/udp/232.0.0.67:1234,1.02
兵团卫视,http://111.196.135.75:8686/udp/239.3.1.144:4120,1.02
兵团卫视,http://111.196.135.75:8686/udp/239.3.1.48:8160,1.02
兵团卫视,http://114.252.238.87:8000/udp/239.3.1.144:4120,1.02
兵团卫视,http://114.252.238.87:8000/udp/239.3.1.48:8160,1.02
兵团卫视,http://221.222.162.206:8888/udp/239.3.1.144:4120,1.01
兵团卫视,http://221.222.162.206:8888/udp/239.3.1.48:8160,1.01
兵团卫视,http://111.199.234.10:18888/udp/239.3.1.144:4120,0.97
兵团卫视,http://111.199.234.10:18888/udp/239.3.1.48:8160,0.97
兵团卫视,http://114.254.85.102:8888/udp/239.3.1.144:4120,0.96
兵团卫视,http://114.254.85.102:8888/udp/239.3.1.48:8160,0.96
兵团卫视,http://114.243.102.150:8888/udp/239.3.1.144:4120,0.95
兵团卫视,http://114.243.102.150:8888/udp/239.3.1.48:8160,0.95
兵团卫视,http://123.113.249.203:8888/udp/239.3.1.144:4120,0.94
兵团卫视,http://123.113.249.203:8888/udp/239.3.1.48:8160,0.94
兵团卫视,http://123.118.159.0:8686/udp/239.3.1.144:4120,0.94
兵团卫视,http://123.118.159.0:8686/udp/239.3.1.48:8160,0.94
兵团卫视,http://111.196.12.108:7088/udp/239.3.1.144:4120,0.92
兵团卫视,http://111.196.12.108:7088/udp/239.3.1.48:8160,0.92
兵团卫视,http://123.113.187.204:8000/udp/239.3.1.144:4120,0.92
兵团卫视,http://123.113.187.204:8000/udp/239.3.1.48:8160,0.92
兵团卫视,http://111.196.129.152:20000/udp/239.3.1.144:4120,0.91
兵团卫视,http://111.196.129.152:20000/udp/239.3.1.48:8160,0.91
兵团卫视,http://123.113.189.90:8001/udp/239.3.1.144:4120,0.9
兵团卫视,http://123.113.189.90:8001/udp/239.3.1.48:8160,0.9
兵团卫视,http://114.244.237.230:7088/udp/239.3.1.144:4120,0.9
兵团卫视,http://114.244.237.230:7088/udp/239.3.1.48:8160,0.9
兵团卫视,http://175.173.198.22:9010/udp/232.0.0.18:1234,0.86
兵团卫视,http://175.173.198.22:9010/udp/232.0.0.67:1234,0.86
兵团卫视,http://221.221.162.225:8888/udp/239.3.1.144:4120,0.86
兵团卫视,http://221.221.162.225:8888/udp/239.3.1.48:8160,0.86
兵团卫视,http://222.129.139.229:8888/udp/239.3.1.144:4120,0.86
兵团卫视,http://222.129.139.229:8888/udp/239.3.1.48:8160,0.86
兵团卫视,http://114.252.235.176:8000/udp/239.3.1.144:4120,0.84
兵团卫视,http://114.252.235.176:8000/udp/239.3.1.48:8160,0.84
兵团卫视,http://114.244.233.134:7088/udp/239.3.1.144:4120,0.8
兵团卫视,http://114.244.233.134:7088/udp/239.3.1.48:8160,0.8
兵团卫视,http://175.173.198.22:9009/udp/232.0.0.18:1234,0.76
兵团卫视,http://175.173.198.22:9009/udp/232.0.0.67:1234,0.76
兵团卫视,http://222.128.86.76:8133/udp/239.3.1.144:4120,0.76
兵团卫视,http://222.128.86.76:8133/udp/239.3.1.48:8160,0.76
兵团卫视,http://114.254.93.146:2222/udp/239.3.1.144:4120,0.75
兵团卫视,http://114.254.93.146:2222/udp/239.3.1.48:8160,0.75
兵团卫视,http://114.243.98.12:8888/udp/239.3.1.144:4120,0.7
兵团卫视,http://114.243.98.12:8888/udp/239.3.1.48:8160,0.7
兵团卫视,http://123.113.237.160:8888/udp/239.3.1.144:4120,0.69
兵团卫视,http://123.113.237.160:8888/udp/239.3.1.48:8160,0.69
兵团卫视,http://222.129.139.91:8888/udp/239.3.1.144:4120,0.65
兵团卫视,http://222.129.139.91:8888/udp/239.3.1.48:8160,0.65
兵团卫视,http://114.243.102.173:8888/udp/239.3.1.144:4120,0.63
兵团卫视,http://114.243.102.173:8888/udp/239.3.1.48:8160,0.63
兵团卫视,http://60.7.56.22:4000/udp/239.253.93.176:6344,0.62
兵团卫视,http://114.254.91.251:2222/udp/239.3.1.144:4120,0.61
兵团卫视,http://114.254.91.251:2222/udp/239.3.1.48:8160,0.61
兵团卫视,http://120.6.209.42:8866/udp/239.253.93.176:6344,0.57
兵团卫视,http://221.221.167.14:8888/udp/239.3.1.144:4120,0.57
兵团卫视,http://221.221.167.14:8888/udp/239.3.1.48:8160,0.57
兵团卫视,http://114.254.91.244:2222/udp/239.3.1.144:4120,0.56
兵团卫视,http://114.254.91.244:2222/udp/239.3.1.48:8160,0.56
兵团卫视,http://60.7.56.33:4000/udp/239.253.93.176:6344,0.55
兵团卫视,http://175.173.198.22:9001/udp/232.0.0.18:1234,0.55
兵团卫视,http://175.173.198.22:9001/udp/232.0.0.67:1234,0.55
兵团卫视,http://114.254.87.41:2222/udp/239.3.1.144:4120,0.37
兵团卫视,http://114.254.87.41:2222/udp/239.3.1.48:8160,0.37
兵团卫视,http://114.254.87.170:2222/udp/239.3.1.144:4120,0.35
兵团卫视,http://114.254.87.170:2222/udp/239.3.1.48:8160,0.35
兵团卫视,http://114.254.82.176:2222/udp/239.3.1.144:4120,0.25
兵团卫视,http://114.254.82.176:2222/udp/239.3.1.48:8160,0.25
北京卫视,http://175.173.198.22:9020/udp/232.0.0.117:1234,1.35
北京卫视,http://60.2.190.206:4000/udp/239.253.92.87:8014,1.02
北京卫视,http://60.10.106.114:555/udp/239.253.92.87:8014,1.02
北京卫视,http://101.20.43.127:555/udp/239.253.92.87:8014,1.02
北京卫视,http://175.146.122.104:8888/udp/232.0.0.117:1234,1.02
北京卫视,http://111.196.135.75:8686/udp/239.3.1.241:8000,1.02
北京卫视,http://114.252.238.87:8000/udp/239.3.1.241:8000,1.02
北京卫视,http://221.222.162.206:8888/udp/239.3.1.241:8000,1.01
北京卫视,http://111.199.234.10:18888/udp/239.3.1.241:8000,0.97
北京卫视,http://114.254.85.102:8888/udp/239.3.1.241:8000,0.96
北京卫视,http://114.243.102.150:8888/udp/239.3.1.241:8000,0.95
北京卫视,http://123.113.249.203:8888/udp/239.3.1.241:8000,0.94
北京卫视,http://123.118.159.0:8686/udp/239.3.1.241:8000,0.94
北京卫视,http://111.196.12.108:7088/udp/239.3.1.241:8000,0.92
北京卫视,http://123.113.187.204:8000/udp/239.3.1.241:8000,0.92
北京卫视,http://111.196.129.152:20000/udp/239.3.1.241:8000,0.91
北京卫视,http://123.113.189.90:8001/udp/239.3.1.241:8000,0.9
北京卫视,http://114.244.237.230:7088/udp/239.3.1.241:8000,0.9
北京卫视,http://175.173.198.22:9010/udp/232.0.0.117:1234,0.86
北京卫视,http://221.221.162.225:8888/udp/239.3.1.241:8000,0.86
北京卫视,http://222.129.139.229:8888/udp/239.3.1.241:8000,0.86
北京卫视,http://114.252.235.176:8000/udp/239.3.1.241:8000,0.84
北京卫视,http://114.244.233.134:7088/udp/239.3.1.241:8000,0.8
北京卫视,http://175.173.198.22:9009/udp/232.0.0.117:1234,0.76
北京卫视,http://222.128.86.76:8133/udp/239.3.1.241:8000,0.76
北京卫视,http://114.254.93.146:2222/udp/239.3.1.241:8000,0.75
北京卫视,http://114.243.98.12:8888/udp/239.3.1.241:8000,0.7
北京卫视,http://123.113.237.160:8888/udp/239.3.1.241:8000,0.69
北京卫视,http://222.129.139.91:8888/udp/239.3.1.241:8000,0.65
北京卫视,http://114.243.102.173:8888/udp/239.3.1.241:8000,0.63
北京卫视,http://60.7.56.22:4000/udp/239.253.92.87:8014,0.62
北京卫视,http://114.254.91.251:2222/udp/239.3.1.241:8000,0.61
